Bloco,IdOper,CodStatusProjecao,HC,CustoTotal,ReceitaBruta,AlocRecursosCaixa,AlocRecursosPetr?olis,AlocRecursosAgendamento,Devengado,Custo Recursos,Desonera?o,Custo Outros,Custo subcontratados,Compet?cia,HEs,hes_pagas,EBITDA Devegado Mensal,EBITDA Devegado Consolidado,EBITDA Real Mensal,EBITDA Real Consolidado,BH Realizado,BH +,BH -
Real,9,0,6,38723.89,70764.76,,,,66766.17,12620.1,3184.4,16747.2,5836.8,2023-05-01,0.0,0.0,0.410727435,0.624049548,0.410730798,0.62405036,5.433333333,6.566666667,12.66666667
Real,9,0,5,-11301.46,70764.76,,,,66766.17,16633.74,3184.4,0.0,0.0,2023-06-01,0.0,0.0,1.171977565,0.710861433,1.171976584,0.71086222,11.18333333,17.53333333,0.0
Real,9,0,5,4388.57,70764.76,,,,66766.17,13881.57,3184.4,,,2023-07-01,0.0,0.0,0.933217869,0.7412726,0.93321825,0.74127341,1.566666667,20.93333333,0.0
Real,9,0,5,41631.25,70764.76,,,,66766.17,17328.45,3184.4,17000.0,4118.4,2023-08-01,,1.133333333,0.366485302,0.696180907,0.366488918,0.696181952,9.95,28.06666667,0.0
Real,9,0,5,38860.71,70764.76,,,,66766.17,17557.91,3184.4,16797.6,1320.8,2023-09-01,,1.633333333,0.408645406,0.665301861,0.408648781,0.665303094,7.2,31.95,0.0
Real,9,0,6,46475.28,70764.76,,,,66766.17,22378.48,3184.4,16794.0,4118.4,2023-10-01,3.26,38.96666667,0.292772305,0.629174877,0.292776342,0.629176316,5.316666667,27.43333333,0.0
Real,9,0,6,44908.96,70764.76,,,,66766.17,21014.56,3184.4,16591.6,4118.4,2023-11-01,1061.4,28.31666667,0.316607447,0.601542581,0.316611348,0.601544192,0.51,19.43,0.0
Real,9,0,6,52003.55,70764.76,,,,66766.17,27600.75,3184.4,17100.0,4118.4,2023-12-01,722.22,8.366666667,0.208647032,0.569630133,0.208651548,0.569631931,5.35,20.5,0.0
Real,9,0,6,57627.44,70764.76,,,,66766.17,33816.84,3184.4,16507.8,4118.4,2024-01-01,234.38,33.98333333,0.123066681,0.123066681,0.123071686,0.123071686,11.88333333,25.18333333,0.0
Real,9,0,6,84491.69,70764.76,,,,66766.17,33984.09,3184.4,43204.8,4118.4,2024-02-01,820.57,63.0,-0.285734333,-0.081333826,-0.285726995,-0.081327654,13.45,20.65,0.0
Real,9,0,5,44719.56,70764.76,,,,66766.17,20624.56,3184.4,16792.2,4118.4,2024-03-01,1803.59,36.86666667,0.319489601,0.052273983,0.319493485,0.052279392,37.81666667,23.58333333,0.0
Real,12,0,5,12743.5,30997.39,,,,10944.6,12221.5,522.0,,,2020-09-01,,,-0.182993988,-0.182993988,0.557294009,0.557294009,,,
Real,12,0,5,12835.41,30997.39,,,,10943.63,12313.46,521.95,,,2020-10-01,,,-0.191631713,-0.187312659,0.554101079,0.555697544,,,
Real,12,0,5,16806.69,30997.39,,,,16909.29,16000.21,806.48,,,2020-11-01,,,-0.009835247,-0.109961915,0.416139808,0.509178299,,,
Real,12,0,5,21243.1,31995.0,,,,29245.69,19848.23,1394.87,,,2020-12-01,,,0.262011271,0.049916087,0.28503039,0.451799511,,,
Real,12,0,5,20741.23,32961.2,,,,29245.69,19346.36,1394.87,,,2021-01-01,137.03,,0.279446316,0.279446316,0.322384555,0.322384555,,,
Real,12,0,5,19634.13,33554.9,,,,29245.69,18239.26,1394.87,,,2021-02-01,937.71,,0.317907149,0.298676732,0.369902848,0.346355767,,,
Real,12,0,5,19430.42,38045.74,,,,29245.69,18035.55,1394.87,,,2021-03-01,862.8,,0.324984067,0.307445844,0.450043985,0.384083632,,,
Real,12,0,5,25322.07,45549.84,,,,29245.69,23889.66,1394.87,37.54,,2021-04-01,3695.66,,0.120307193,0.260661181,0.401362177,0.389326629,,,
Real,12,0,5,30058.95,51455.1,,,,48501.21,27620.52,2313.25,125.18,,2021-05-01,4434.0,,0.37032719,0.292802869,0.370932595,0.384631079,,,
Real,12,0,5,33042.85,51035.15,,,,58151.96,29568.33,2773.54,700.98,,2021-06-01,3388.81,,0.422692965,0.326578138,0.302795941,0.368097284,,,
Real,12,0,5,30926.36,52496.35,,,,59242.08,27975.64,2825.54,125.18,,2021-07-01,2243.09,,0.469613799,0.35653356,0.36561705,0.367670526,,,
Real,12,0,5,30303.07,43277.61,,,,40950.24,28349.96,1953.11,0.0,,2021-08-01,3084.63,,0.24816267,0.342829338,0.245993372,0.352554966,,,
Real,12,0,5,34626.09,43516.06,,,,40332.43,32409.04,1923.65,293.4,,2021-09-01,3873.63,,0.127746396,0.319007937,0.143148246,0.329302242,,,
Real,12,0,5,32680.91,51489.4604,,,,50425.51,30008.42,2405.03,267.46,,2021-10-01,4573.12,,0.34152764,0.321746976,0.316517178,0.327817525,,,
Real,12,0,5,30682.4,51592.2304,,,,48580.05,28365.39,2317.01,,,2021-11-01,1116.58,,0.358310286,0.325581986,0.359591884,0.331129439,,,
Real,12,0,5,36770.48,52779.8404,,,,48677.27,34345.27,2321.65,103.56,,2021-12-01,5007.64,,0.232520483,0.316731664,0.249789687,0.32329179,,,
Real,12,0,7,39911.67,50380.5404,,,,52779.94,37127.91,2517.33,266.43,,2022-01-01,4952.61,100.3,0.231710822,0.231710822,0.146921725,0.146921725,,,
Real,12,0,7,46498.07,58661.5804,,,,47595.5,44228.01,2270.06,,,2022-02-01,2800.2,130.0,0.007426351,0.125360787,0.146442129,0.146663716,,,
Real,12,0,7,45087.3,59144.46,,,,51440.62,42633.85,2453.45,,,2022-03-01,1755.17,121.0,0.109483968,0.119981162,0.179096776,0.15806912,,,
Real,12,0,7,45145.84,60641.5904,,,,55575.23,42495.19,2650.65,,,2022-04-01,4379.04,169.3,0.174665162,0.134634988,0.198323859,0.168736999,,,
Real,12,0,8,54346.37,58938.3,,,,66121.78,51192.71,3153.66,,,2022-05-01,5109.67,138.3,0.164936093,0.14196028,0.007056037,0.135622644,,,
Real,12,0,10,62311.52,65045.55,,,,69968.65,58974.38,3337.14,,,2022-06-01,6337.47,187.1,0.095187569,0.132432485,-0.031579157,0.104796787,,,
Real,12,0,10,61397.94,83207.7,,,,76871.84,57731.56,3666.38,,,2022-07-01,4394.89,179.48,0.188515495,0.142688623,0.205411846,0.123997633,,,
Real,12,0,10,62334.78,81305.44,,,,80645.41,58488.42,3846.36,,,2022-08-01,5247.38,322.07,0.21468393,0.154277651,0.17441341,0.131921232,,,
Real,12,0,10,69565.36,88852.33,,,,81959.96,65656.3,3909.06,,,2022-09-01,10118.27,277.46,0.137647142,0.151939517,0.156905959,0.135583445,,,
Real,12,0,10,70246.44,77826.845,,,,83518.49,66263.05,3983.39,,,2022-10-01,8931.94,150.4,0.145454102,0.151126808,0.028043792,0.123347453,,,
Real,12,0,12,67716.22,83520.75,,,,78116.96,63990.45,3725.77,,,2022-11-01,5172.49,97.14,0.119273465,0.147785007,0.12692787,0.123737067,,,
Real,12,0,12,72195.51,89939.465,,,,84914.5,68145.53,4049.98,,,2022-12-01,9439.09,67.22,0.136182417,0.146597283,0.135606102,0.124982011,51.57,194.55,296.02
Real,12,0,12,75056.70531,95386.19,,,,89602.97,70783.11531,4273.59,,,2023-01-01,3391.6,60.85,0.148938784,0.148938784,0.152663727,0.152663727,93.68,210.17,0.0
Real,12,0,12,72001.74442,92772.12,,,,90174.56,67700.89442,4300.85,,,2023-02-01,2477.34,18.9,0.188753765,0.168909569,0.164248161,0.158375473,75.98,158.42,2.37
Real,12,0,12,72976.63,93323.97,,,,91675.68,66285.04215,4372.45,,,2023-03-01,1092.45,30.17,0.191233094,0.176448711,0.157941232,0.158231503,104.1,210.7,0.0
Real,12,0,12,72977.45,93119.295,,,,92055.34,66860.84,4390.56,,,2023-04-01,1403.17,44.67,0.194559607,0.181035136,0.156080916,0.157696905,98.88333333,283.6833333,0.0
Real,12,0,12,76015.71,94890.345,,,,90462.21,69895.01,4314.57,,,2023-05-01,1934.35,30.88333333,0.146251663,0.174103875,0.137352965,0.153585134,76.51666667,300.6,1.183333333
Real,12,0,12,78763.66,95209.58,,,,90511.64,74446.73,4316.93,,,2023-06-01,1454.08,45.6,0.115871963,0.164423735,0.109165469,0.146095907,68.61666667,282.1833333,21.13333333
Real,12,0,12,76931.58,97854.915,,,,92910.92,72500.22,4431.36,,,2023-07-01,2424.45,80.6,0.158737366,0.16359485,0.15340868,0.147175952,72.21666667,268.25,21.13333333
Real,12,0,12,78160.69,95413.07,,,,91077.6,73816.77,4343.92,,,2023-08-01,3393.33,5.283333333,0.128092297,0.159156118,0.117870556,0.143486994,80.23333333,198.4833333,24.0
Real,12,0,12,76193.56,93295.92,,,,90682.01,71868.5,4325.06,,,2023-09-01,191.37,18.2,0.146328396,0.157736061,0.120557565,0.140974003,91.91666667,214.9333333,40.58333333
Real,12,0,12,77175.95,94717.3378,,,,92181.85,72779.36,4396.59,,,2023-10-01,660.44,55.3,0.149390415,0.156891896,0.122586515,0.13913294,87.11666667,249.8166667,8.2
Real,12,0,12,76931.93,94552.36,,,,86561.73,72803.39,4128.54,,,2023-11-01,2586.45,57.35,0.097027741,0.151699028,0.123834682,0.137742803,4.26,27.15,38.38
Real,12,0,12,76249.11,96389.56,,,,90391.37,71937.92,4311.19,,,2023-12-01,2692.78,28.98333333,0.142959159,0.150973109,0.148162834,0.138626223,47.03333333,81.86666667,61.13333333
Real,12,0,12,77758.99,98772.69,,,,94857.56,73234.78,4524.21,,,2024-01-01,1953.22,36.85,0.1671393,0.1671393,0.152254423,0.152254423,77.76666667,104.7833333,39.68333333
Real,12,0,12,81820.81,98708.08,,,,93562.6,76472.66,4462.45,885.7,,2024-02-01,2217.07,30.2,0.111504565,0.139513114,0.107387686,0.129828394,72.33333333,99.81666667,17.2
Real,12,0,11,81754.54,99986.73,,,,93783.26,77281.57,4472.97,,,2024-03-01,1998.17,34.65,0.114313017,0.131138491,0.119516306,0.126362227,92.83333333,95.56666667,18.35
Real,13,0,5,46958.23,48559.67,,,,83133.98,42993.18,3965.05,,,2020-09-01,,,0.426112383,0.426112383,-0.041328598,-0.041328598,,,
Real,13,0,5,212757.51,283275.17,,,,274481.41,199666.19,13091.32,,,2020-10-01,,,0.212472604,0.262136924,0.191224115,0.15719308,,,
Real,13,0,5,361214.57,438396.67,,,,394035.8,342421.13,18793.44,,,2020-11-01,,,0.068627767,0.160694211,0.112742219,0.131892753,,,
Real,13,0,5,410693.26,501135.76,,,,500297.5,386831.69,23861.57,,,2020-12-01,,,0.165967545,0.162801515,0.117501482,0.126220135,,,
Real,13,0,5,463782.62,568862.62,,,,536720.75,438183.86,25598.76,,,2021-01-01,5.12,,0.122070198,0.122070198,0.122072049,0.122072049,,,
Real,13,0,5,518702.66,625039.66,,,,590903.01,490519.69,28182.97,,,2021-02-01,1298.03,,0.108141449,0.114771185,0.106359787,0.113846261,,,
Real,13,0,5,539657.82,650442.86,,,,607188.18,510698.13,28959.69,,,2021-03-01,235.08,,0.096997664,0.108550412,0.106568774,0.111279719,,,
Real,13,0,5,566675.14,670373.47,,,,632496.15,536508.39,30166.75,,,2021-04-01,3071.24,,0.089730519,0.103522123,0.089732273,0.105535603,,,
Real,13,0,5,605300.7,675067.31,,,,600920.34,576639.95,28660.75,,,2021-05-01,451.36,,-0.023406049,0.077825407,0.03444748,0.090490935,,,
Real,13,0,5,588816.41,675819.2,,,,601101.69,560147.01,28669.4,,,2021-06-01,337.87,,0.004764947,0.065521483,0.06178757,0.08547276,,,
Real,13,0,5,567265.57,670367.99,,,,621694.25,537614.02,29651.55,,,2021-07-01,2.8,,0.072949735,0.066623386,0.088776398,0.085961002,,,
Real,13,0,5,536962.03,675819.2,,,,637635.41,506550.17,30411.86,,,2021-08-01,2037.28,,0.144411659,0.076895503,0.144411666,0.093540368,,,
Real,13,0,5,599241.14,671934.43,,,,633970.06,569004.09,30237.05,,,2021-09-01,,,0.039656544,0.072573705,0.039656657,0.087386731,,,
Real,13,0,5,556504.19,680673.66,,,,642215.59,525873.88,30630.31,,,2021-10-01,,,0.119597428,0.077520491,0.11959744,0.090726713,,,
Real,13,0,5,579719.06,670153.44,,,,632288.7,549562.21,30156.85,,,2021-11-01,,,0.0684721,0.076671288,0.068473677,0.088665363,,,
Real,13,0,5,547609.43,681613.52,,,,643102.35,516936.82,30672.61,,,2021-12-01,255.89,,0.13486371,0.081742086,0.134863719,0.092643225,,,
Real,13,0,119,597187.09,679545.82,,,,641151.48,566607.53,30579.56,,,2022-01-01,260.66,,0.053668123,0.053668123,0.053668125,0.053668125,,,
Real,13,0,121,664966.89,687856.91,,,,648992.98,634013.33,30953.56,,,2022-02-01,60.58,,-0.041007193,0.006042747,-0.041007169,0.006042759,,,
Real,13,0,122,661982.36,693267.84,,,,654098.21,630785.31,31197.05,,,2022-03-01,,,-0.028246321,-0.005493065,-0.028246325,-0.005493058,,,
Real,13,0,121,677354.36,694044.79,,,,654831.25,646122.34,31232.02,,,2022-04-01,1.7,,-0.050945613,-0.01694474,-0.050945598,-0.016944731,,,
Real,13,0,118,686619.41,699095.0,,,,659596.12,655160.14,31459.27,,,2022-05-01,,,-0.057624961,-0.025178932,-0.057624941,-0.025178921,,,
Real,13,0,114,646125.4,690354.26,,,,651349.24,615059.46,31065.94,,,2022-06-01,82.68,,-0.00785165,-0.022292473,-0.007851644,-0.022292463,,,
Real,13,0,117,653989.65,675216.3187,,,,637066.6,623604.92,30384.73,,,2022-07-01,167.31,,-0.042989044,-0.025192153,-0.04298905,-0.025192145,,,
Real,13,0,111,638909.69,679312.46,,,,640931.31,608340.63,30569.06,,,2022-08-01,,,-0.012795342,-0.023660642,-0.012795348,-0.023660636,,,
Real,13,0,98,608578.95,631889.4213,,,,596187.65,580143.93,28435.02,,,2022-09-01,217.43,,-0.037116776,-0.025047588,-0.037116742,-0.025047579,,,
Real,13,0,102,600628.26,603819.53,,,,569703.72,573456.38,27171.88,,,2022-10-01,307.05,,-0.071150303,-0.029181247,-0.07115029,-0.029181237,,,
Real,13,0,116,626152.34,627519.93,,,,592065.05,597913.94,28238.4,,,2022-11-01,1686.6,,-0.074494732,-0.033043705,-0.074494725,-0.033043696,,,
Real,13,0,112,548791.95,628132.21,,,,592642.74,520526.0,28265.95,,,2022-12-01,3108.58,,0.059175818,-0.025793935,0.059175818,-0.025793927,44.12,142.62,1938.67
Real,13,0,109,602998.1461,656626.32,,,,619526.94,573449.9661,29548.18,,,2023-01-01,3.23,54.44,0.011106577,0.011106577,0.011106565,0.011106565,54.35,126.4,261.13
Real,13,0,107,581600.9737,656612.4,,,,619513.8,552053.4137,29547.56,,,2023-02-01,1492.02,0.0,0.046176874,0.028641539,0.046176873,0.028641533,16.1,73.07,1336.45
Real,13,0,104,513186.9339,674525.09,,,,636414.42,471935.1823,30353.63,,,2023-03-01,54.84,13.97,0.180725784,0.080249602,0.180725787,0.080249599,6.42,33.67,201.47
Real,13,0,106,503187.52,673096.6,,,,635066.64,460754.81,30289.35,,,2023-04-01,230.97,18.34,0.19498445,0.10927316,0.194984453,0.109273158,16.4,31.925,222.2833333
Real,13,0,106,584631.52,678513.48,,,,640177.47,539769.63,30533.11,,,2023-05-01,606.23,5.766666667,0.072154751,0.101731225,0.072154748,0.101731223,47.99166667,64.85,313.55
Real,13,0,108,614181.93,703320.64,,,,643019.27,583513.28,30668.65,,,2023-06-01,203.93,8.283333333,0.029564323,0.089499239,0.059637124,0.094407977,346.8,445.925,6.516666667
Real,13,0,108,588346.98,690967.06,,,,663583.04,556697.55,31649.43,,,2023-07-01,230.58,22.83333333,0.099192572,0.090942339,0.0830873,0.092755511,92.28333333,566.8166667,8.083333333
Real,13,0,106,594393.64,674148.11,,,,647714.35,563501.06,30892.58,,,2023-08-01,1679.87,87.21666667,0.067638476,0.087985591,0.050553198,0.087494488,81.11666667,519.4166667,56.48333333
Real,13,0,111,620806.03,708497.43,,,,668467.33,588923.65,31882.38,,,2023-09-01,3342.54,,0.056440161,0.084333188,0.056440154,0.083897233,73.88333333,429.475,84.46666667
Real,13,0,109,613501.55,702130.95,,,,662460.54,572766.12,31595.89,9139.54,,2023-10-01,3109.08,191.45,0.05908724,0.081734588,0.059087257,0.081342417,444.1333333,261.4416667,57.41666667
Real,13,0,108,631499.67,726740.17,,,,685679.36,598428.57,32703.31,367.79,,2023-11-01,6220.99,27.73333333,0.06428033,0.080054068,0.064280317,0.079699022,7.08,37.91,82.01
Real,13,0,114,600025.24,726464.86,,,,685419.6,566107.52,32690.92,1226.8,,2023-12-01,907.91,20.0,0.110580375,0.082734127,0.110580369,0.082411205,102.1,455.55,266.125
Real,13,0,111,648865.45,762829.11,,,,719729.26,612927.64,34327.31,1610.5,,2024-01-01,613.98,9.333333333,0.084034325,0.084034325,0.084034332,0.084034332,279.0833333,570.4,414.875
Real,13,0,110,774308.1,758453.8,,,,715601.16,641995.49,34130.42,,98182.19,2024-02-01,2457.98,59.4,-0.09935125,-0.007394748,-0.099351249,-0.007394744,61.65,544.6,352.025
Real,13,0,111,677463.66,726322.71,,,,685285.48,644779.14,32684.52,,,2024-03-01,1566.44,204.9333333,-0.004403418,-0.006428088,-0.004403423,-0.006428087,58.0,494.7666667,360.025
Real,15,0,2,22872.99,25322.2,,,,23891.5,10353.49,1139.5,11380.0,,2021-01-01,,,0.027312733,0.027312733,0.027312558,0.027312558,,,
Real,15,0,2,14985.35,25322.2,,,,23891.5,13845.85,1139.5,,,2021-02-01,,,0.362739234,0.195025983,0.362739119,0.195025838,,,
Real,15,0,2,21342.05,26793.24,,,,23891.5,13775.35,1139.5,3131.2,3296.0,2021-03-01,,,0.092416851,0.160822939,0.142246098,0.176764173,,,
Real,15,0,2,26487.24,25322.2,,,,23891.5,15624.54,1139.5,6427.2,3296.0,2021-04-01,1073.44,,-0.12638536,0.089020864,-0.126385563,0.102061661,,,
Real,15,0,2,19502.59,25322.2,,,,23891.5,15214.79,1139.5,3148.3,,2021-05-01,,,0.170640963,0.105344884,0.170640813,0.115619963,,,
Real,15,0,2,15799.065,25322.2,,,,23891.5,8362.965,1139.5,3148.3,3148.3,2021-06-01,53.675,,0.328135528,0.142476658,0.328135407,0.150699558,,,
Real,15,0,2,19729.18,25322.2,,,,23891.5,7371.68,1139.5,5609.0,5609.0,2021-07-01,,,0.161005091,0.145123577,0.16100494,0.152159638,,,
Real,15,0,2,18090.71,25322.2,,,,23891.5,5690.41,1139.5,5655.6,5605.2,2021-08-01,,,0.230681985,0.155818378,0.230681846,0.161904153,,,
Real,15,0,2,25369.38,25322.2,,,,23891.5,7713.08,1139.5,8258.4,8258.4,2021-09-01,,,-0.078847711,0.129744368,-0.078847905,0.135325484,,,
Real,15,0,2,24914.5,25322.2,,,,23891.5,7186.2,1139.5,8330.4,8258.4,2021-10-01,,,-0.059503673,0.110819564,-0.059503864,0.115955077,,,
Real,15,0,2,22827.26,23477.21,,,,23891.5,4536.16,1139.5,17151.6,,2021-11-01,,,0.029257428,0.103404824,-0.047029949,0.102199351,,,
Real,15,0,2,6307.74,25322.2,,,,23891.5,5026.04,1139.5,142.2,,2021-12-01,,,0.73175967,0.155767728,0.731759622,0.15472735,,,
Real,15,0,2,31567.77,25322.2,,,,23891.5,4931.27,1139.5,16984.8,8512.2,2022-01-01,,,-0.342437868,-0.342437868,-0.342438109,-0.342438109,,,
Real,15,0,2,14397.9,25322.2,,,,22150.75,4829.23,1056.47,,8512.2,2022-02-01,,,0.339604013,-0.014310133,0.387720778,0.022641334,,,
Real,15,0,2,14054.63,25322.2,,,,23891.5,4872.73,1139.5,8042.4,,2022-03-01,,,0.402318646,0.128022953,0.402318538,0.149200402,,,
Real,15,0,2,14481.15,25322.2,,,,23891.5,5263.25,1139.5,8078.4,,2022-04-01,,,0.384180633,0.193250503,0.384180522,0.207945432,,,
Real,15,0,2,13371.35,25322.2,,,,23891.5,4153.45,1139.5,8078.4,,2022-05-01,,,0.431375527,0.241579768,0.431375425,0.252631431,,,
Real,15,0,2,16834.48,25322.2,,,,23891.5,8030.58,1139.5,7664.4,,2022-06-01,,,0.2841039,0.248754246,0.284103771,0.257876821,,,
Real,15,0,2,24211.99,25322.2,,,,32854.33,8432.21,1566.98,7711.2,6501.6,2022-07-01,,,0.251259063,0.249225947,-0.02962921,0.216804531,,,
Real,15,0,2,16363.43,25322.2,,,,23891.5,8083.53,1139.5,7140.4,,2022-08-01,,,0.304135576,0.255839743,0.304135451,0.227720896,,,
Real,15,0,2,21198.9,25322.2,,,,45605.22,5059.37,2175.13,7462.8,6501.6,2022-09-01,,,0.527727694,0.306665884,0.098504226,0.213363488,,,
Real,16,0,1,34257.4,121970.51,,,,115079.27,27587.59,5488.68,1181.13,,2021-11-01,,,0.697551797,0.697551797,0.697551551,0.697551551,,,
Real,17,0,1,10887.16,57895.41,,,,54624.32,8281.87,2605.29,,,2021-11-01,,,0.797501286,0.797501286,0.797501283,0.797501283,,,
Real,18,0,4,40847.32,81356.8,,,,75684.97,37237.54,3609.78,,,2021-10-01,,,0.451662898,0.451662898,0.459343395,0.459343395,,,
Real,18,0,4,60454.31,81356.8,,,,75684.97,56844.53,3609.78,,,2021-11-01,,,0.188457379,0.320060138,0.199824566,0.329583981,,,
Real,18,0,4,56998.13,81356.8,,,,75684.97,53388.35,3609.78,,,2021-12-01,,,0.234853365,0.291657881,0.24557069,0.30157955,,,
Real,18,0,4,62854.78,81356.8,,,,80961.93,58993.32,3861.46,,,2022-01-01,309.99,,0.21122858,0.21122858,0.168051858,0.168051858,,,
Real,18,0,4,77284.4,81356.8,3996.17,,,77004.21,73611.7,3672.7,,,2022-02-01,,,-0.01969685,0.098658694,-0.022939114,0.072556372,,,
Real,18,0,4,65712.17,81356.8,,,,77004.21,62039.47,3672.7,,,2022-03-01,,,0.132988122,0.109909094,0.130231341,0.091781362,,,
Real,18,0,4,48165.67,81356.8,,,,77004.21,44492.97,3672.7,,,2022-04-01,,,0.364498114,0.172748918,0.36247745,0.159455384,,,
Real,18,0,4,63498.62,81356.8,8273.74,,,77004.21,59825.92,3672.7,,,2022-05-01,,,0.162193886,0.17065939,0.159529969,0.159470301,,,
Real,18,0,4,59627.65,81356.8,7993.02,,,77004.21,55954.95,3672.7,,,2022-06-01,,,0.213267789,0.177700476,0.210766268,0.168019629,,,
Real,18,0,3,74892.15,81356.8,8065.81,,,77004.21,71219.45,3672.7,,,2022-07-01,,,0.011866697,0.154182611,0.008724794,0.145263224,,,
Real,18,0,3,68432.78,81356.8,8024.63,,,77004.21,64760.08,3672.7,,,2022-08-01,,,0.097092166,0.14709186,0.094221249,0.138882977,,,
Real,18,0,3,70067.42,81356.8,8256.66,,,86238.21,65954.31,4113.11,,,2022-09-01,12.73,,0.174513261,0.150440308,0.072585095,0.131516546,,,
Real,18,0,2,51374.93,86238.21,,,,86238.21,47261.82,4113.11,,,2022-10-01,1221.51,,0.394735479,0.177025082,0.358490174,0.155432256,,,
Real,18,0,2,35081.37,86238.21,,,,86238.21,30968.26,4113.11,,,2022-11-01,21.32,,0.586695133,0.217231033,0.561945027,0.194182575,,,
Real,18,0,3,55503.61,86238.21,,,,86238.21,51390.5,4113.11,,,2022-12-01,13.61,,0.346094176,0.228747685,0.306936064,0.203995276,0.0,181.25,4.0
Real,18,0,3,66906.70487,86238.21,,,,99560.93,62158.17487,4748.53,,,2023-01-01,,0.0,0.31723004,0.31723004,0.164547599,0.164547599,0.43,287.62,2.87
Real,18,0,3,73333.09025,86238.21,,,,99560.93,68584.56025,4748.53,,,2023-02-01,0.0,0.0,0.251650023,0.284440032,0.084302441,0.12442502,0.25,82.98,87.83
Real,18,0,3,75423.64,86238.21,,,,99560.92,68241.90093,4748.53,,,2023-03-01,0.0,0.0,0.23031629,0.266398786,0.05819811,0.102349383,0.38,27.43,86.94
Real,18,0,3,64530.36,86238.21,,,,90377.64,58672.63,4310.54,,,2023-04-01,0.0,0.0,0.274567849,0.268296436,0.194220605,0.125317189,0.0,0.0,88.1
Real,18,0,3,61082.17,90377.65,,,,90377.64,55301.94,4310.54,,,2023-05-01,0.0,0.0,0.313331431,0.276785868,0.272211454,0.155813464,0.0,0.0,107.7166667
Real,18,0,3,63856.33,90377.65,,,,90377.65,59545.79,4310.54,,,2023-06-01,0.0,0.0,0.282145184,0.277635901,0.239157588,0.170141654,11.83333333,10.7,11.28333333
Real,18,0,3,61635.88,90377.65,,,,90377.65,57325.34,4310.54,,,2023-07-01,0.0,0.0,0.307106856,0.281670349,0.26561405,0.184147123,0.933333333,144.3166667,0.0
Real,18,0,3,60732.32,90377.65,,,,69952.34,57395.96,3336.36,,,2023-08-01,0.0,0.0,0.11791318,0.265981429,0.276379885,0.195946432,2.25,30.16666667,0.0
Real,18,0,3,62158.86,90377.65,,,,85271.31,58091.87,4066.99,,,2023-09-01,0.0,,0.259382766,0.265291382,0.25938279,0.203141379,23.73333333,33.95,0.0
Real,18,0,2,62025.42,90377.65,,,,85271.31,57958.43,4066.99,,,2023-10-01,0.0,0.0,0.260972692,0.264882516,0.260972716,0.20903244,72.0,22.71666667,6.383333333
Real,18,0,2,54598.65,90377.65,,,,105141.4,49583.96,5014.69,,,2023-11-01,0.0,0.0,0.472403559,0.286575107,0.34946201,0.222014991,299.88,453.4,225.37
Real,18,0,2,43993.3,90377.65,,,,-20917.86,44990.97,-997.67,,,2023-12-01,0.0,0.0,3.136795676,0.226041249,0.475823799,0.243493644,2.066666667,30.66666667,6.7
Real,18,0,5,64069.02,98759.25,,,,93179.35,59624.85,4444.17,,,2024-01-01,1829.73,13.01666667,0.301410406,0.301410406,0.301410423,0.301410423,6.433333333,24.06666667,6.416666667
Real,18,0,5,66058.37,86186.85,,,,81317.29,62179.96,3878.41,,,2024-02-01,,5.65,0.174649033,0.242338258,0.174649063,0.242338281,4.183333333,26.55,6.8
Real,18,0,5,67066.15,86186.85,,,,81317.29,63187.74,3878.41,,,2024-03-01,,9.4,0.16205756,0.216818894,0.162057591,0.216818919,3.1,24.03333333,0.533333333
Real,19,0,0,962.72,21393.6725,,,,20184.93,,962.72,,,2022-10-01,,,0.951541892,0.951541892,0.951541892,0.951541892,,,
Real,19,0,0,7352.72,21393.6725,,,,20184.93,,962.72,6390.0,,2022-11-01,,,0.629903917,0.790722905,0.629903917,0.790722905,,,
Real,19,0,0,962.72,21393.6725,,,,20184.93,,962.72,,,2022-12-01,,,0.951541892,0.844329234,0.951541892,0.844329234,,,
Real,19,0,0,8520.92,21393.6725,,,,20184.93,,962.72,7558.2,,2023-01-01,,0.0,0.57110306,0.57110306,0.57110306,0.57110306,0.0,0.0,0.0
Real,19,0,0,16916.12,21393.6725,,,,20184.93,,962.72,15953.4,,2023-02-01,0.0,0.0,0.148534183,0.359818621,0.148534183,0.359818621,0.0,0.0,0.0
Real,19,0,0,9194.12,21393.6725,,,,20184.93,,962.72,8231.4,,2023-03-01,,0.0,0.537217819,0.418951687,0.537217819,0.418951687,0.0,0.0,0.0
Real,19,0,0,9118.52,21393.6725,,,,20184.93,,962.72,8155.8,,2023-04-01,,0.0,0.541023114,0.449469544,0.541023114,0.449469544,0.0,0.0,0.0
Real,19,0,1,11984.43,21393.6725,,,,20184.93,2349.86,962.72,8609.4,,2023-05-01,,0.0,0.396768734,0.438929382,0.396768734,0.438929382,,,
Real,19,0,1,14378.73,21393.6725,,,,20184.93,4596.01,962.72,8820.0,,2023-06-01,0.0,0.0,0.276252646,0.411816593,0.276252646,0.411816593,1.85,1.85,0.0
Real,19,0,1,14188.36,21393.6725,,,,20184.93,4405.64,962.72,8820.0,,2023-07-01,0.0,0.0,0.28583484,0.393819199,0.28583484,0.393819199,0.0,2.25,0.0
